Item Number,Item Description,List price,Product Family,Notes
CAR74320,Cam-aligner uppgrad.sats for l,16565.0,Collision Measuring/Parts,
CAR76113428,AUTOPULS,1776.0,Collision Joining/Parts,
CAR76113429,AUTOPULS DUO,3792.0,Collision Joining/Accessories,
CAR76113436,BOX AUTOPULS II DUO,3612.0,Collision Joining/Accessories,
CAR76113455,Display Control Unit CMI3000,2704.0,Collision Joining/Software,
CAR76116982,Control Box,674.0,Collision Joining/Parts,
CAR78861164,Welding Torch Holder,56.0,Collision Joining/Accessories,
CAR78861247,Service Kit F Flex Autotrafo,1037.0,Collision Joining/Parts,
CAR78861415,Overhead Torch Holder,252.0,Collision Joining/Accessories,
CAR78861504,TORCH HOLDER - SINGLE (CMI273i,119.0,Collision Straightening/Access,
CAR78861505,TORCH HOLDER - DOUBLE (CMI273i,119.0,Collision Joining/Accessories,
CAR79337035,CMI161 MIG/MAG WELDER,2084.0,Collision Joining/MigMag,
CAR80010033,AL SPOTTER GUN W/CABLE,1931.0,Collision Joining/Parts,
CAR8-006,Cap Cast Iron,45.0,Collision Joining/Parts,
CAR80100021,Retaining Spring - ML/MV150,21.0,Collision Joining/Accessories,
CAR80100401,Remote Module Blank,80.0,Collision Joining/Parts,
CAR80100402,REMOTE MODULE - DIALOG,152.0,Collision Joining/Parts,
CAR80100600,Retaining Spring - ML/MV250,9.0,Collision Joining/Parts,
CAR80110020,Tip Adapter ML/MV150,41.0,Collision Joining/Accessories,
CAR80110021,Tip Adaptor ML 150 B/C-161,10.0,Collision Joining/Accessories,
CAR80110402,Tip Adapter - MV450/550,48.0,Collision Joining/Parts,
CAR80110602,Tip Adapter - ML/MV250,39.0,Collision Joining/Parts,
CAR80110604,Contact Nozzle CuCrZr %mm,25.0,Collision Joining/Parts,
CAR80120500,Insultating Bush - ML150,29.0,Collision Joining/Accessories,
CAR80130201,Contact Tip - 0.6mm - M6,5.0,Collision Joining/Accessories,
CAR80130202,Contact Tips - -0.8 mm - M6,5.0,Collision Joining/Accessories,
CAR80130203,Contact Tips - 1.0mm - M6,5.0,Collision Joining/Accessories,
CAR80130204,Contact Tip - 1.2mm - M6,5.0,Collision Joining/Accessories,
CAR80131200,Contact Tip - 0.8mm - M6 CuCrZ,6.0,Collision Joining/Accessories,
CAR80131201,Contact Tip - 1.0mm - M6 CuCrZ,6.0,Collision Joining/Accessories,
CAR80131202,Contact Tip 1.2 M6 CuCrZr,6.0,Collision Joining/Consumables,
CAR80140023,Gas Nozzle - ML/MV150,33.0,Collision Joining/Accessories,
CAR80140601,Gas Nozzle - ML/MV250,33.0,Collision Joining/Accessories,
CAR80140610,Gas Nozzle - -ML/MV240,39.0,Collision Joining/Accessories,
CAR80140701,80mm Gas Nozzle,29.0,Collision Joining/Accessories,
CAR80151202,Swan Neck Curved for CM221,80.0,Collision Joining/Accessories,
CAR80152402,SWAN NECK - ML240 TWIST,183.0,Collision Joining/Accessories,
CAR80160520,Wire Liner - 0.6mm - Steel,48.0,Collision Joining/Accessories,
CAR80160521,Wire Liner - 0.8 - 1.00mm - St,48.0,Collision Joining/Accessories,
CAR80160523,Wire Liner - 2.0 - 2.4mm - Ste,61.0,Collision Joining/Accessories,
CAR80160554,WIRE LINER-0.8-1.2MM-STEEL/TEF,121.0,Collision Joining/Accessories,
CAR80160711,Wire Liner - 1.0mm Plastic,188.0,Collision Joining/Accessories,
CAR80160713,Wire Liner - 1.2 - 1.6mm Plast,188.0,Collision Joining/Accessories,
CAR80191181,ML161 Softgrip 360? 3M 0.8 ZA,462.0,Collision Joining/Accessories,
CAR80196150,ML-150 Twist F 3M Torch,613.0,Collision Joining/Parts,
CAR80196240,ML240 Twist R 3M Torch Assembl,627.0,Collision Joining/Accessories,
CAR80196241,REPLACE TORCH MIG ML240 4M 8MM,721.0,Collision Joining/Accessories,
CAR80196245,MIG TORCH - ML240 TWIST R 4M 1,855.0,Collision Joining/Accessories,
CAR80196246,MIG TORCH - ML240 TWIST R 4M 1,891.0,Collision Joining/Accessories,
CAR80196250,MIG Torch - ML250 F - Twist -,575.0,Collision Joining/Accessories,
CAR80197241,ML 240 TWIST 4M .8MM TORCH,903.0,Collision Joining/Accessories,
CAR80197242,ML240 TWIST 3M 1.0 ALU,596.0,Collision Joining/Parts,
CAR802,Ram End Female,123.0,Collision Straightening/Parts,
CAR80200303,Union Nut,19.0,Collision Joining/Parts,
CAR80231102,ContacT Tip - 1.00mm - M8,6.0,Collision Joining/Accessories,
CAR80231103,Contact Tip - 1.2mm - M8,9.0,Collision Joining/Accessories,
CAR80231121,1.0m M8 10x35mm Contact Tip,8.0,Collision Joining/Accessories,
CAR80240303,Gas Nozzle - ML/MV300/450/500,19.0,Collision Joining/Accessories,
CAR80300100,Keypad Unit,48.0,Collision Joining/Parts,
CAR80300165,Reg Top Compl F/Ergo MIGA,152.0,Collision Joining/Accessories,
CAR80300168,Reg Top CPL F/Ergo PL,161.0,Collision Joining/Parts,
CAR804,Pins,32.0,Collision Straightening/Parts,
CAR805,C-Clip for Ram Adapter,5.0,Collision Straightening/Parts,
CAR80560001,Ground Clamp,27.0,Collision Joining/Parts,
CAR80640112,Protection Jacket F/Cut 4,45.0,Collision Joining/Parts,
CAR81846811,MIG CUSI3 10MM 1Spool=5KG,221.0,Collision Joining/Accessories,
CAR81890056,MIGA WIRE cu al 8 1.0 5KJ,125.0,Collision Joining/Accessories,
CAR82046229,Wire Drive Rolls 0.6 - 0.8 V-G,130.0,Collision Joining/Accessories,
CAR82046230,WIRE DRIVE ROLLS 0.8-1.0 V-GRO,87.0,Collision Straightening/Access,
CAR8233300,Threaded Pulling Eye (2/pk),14.0,Collision Joining/Parts,
CAR83077149,Tip Adaptor ML/MV240,23.0,Collision Joining/Accessories,
CAR83077480,Gas Diffuser - ML/MV240,22.0,Collision Joining/Accessories,
CAR90002,106-101  10-1/4 Male Stud,19.0,Collision Straightening/Access,
CAR90003,1/4 CRS Male Pipe Elbow,12.0,Collision Straightening/Access,
CAR90004,1/4 x 1/4 F3GHS Conversion Ad,23.0,Collision Straightening/Access,
CAR90005,"H2-62 1/4"" Coupler",62.0,Collision Straightening/Access,
CAR90006,"H2-63 1/4"" Nipple",25.0,Collision Straightening/Access,
CAR90007,NB6X1 6mm BLK Nylon Hose 25',86.0,Collision Straightening/Access,
CAR90008,66PLP-4-4 PL Plus Fitting,19.0,Collision Straightening/Access,
CAR90011,Handle Kit - C Tong DA,352.0,Collision Joining/Parts,
CAR90012,Piston Lock Kit - C Tong DA/HP,755.0,Collision Joining/Parts,
CAR90014,Screw Kit - C Tong DA,275.0,Collision Joining/Consumables,
CAR90015,Front Rebuild Kit - C Tong DA,433.0,Collision Joining/Parts,
CAR90016,Rear Rebuild Kit - C Tong DA,799.0,Collision Joining/Parts,
CAR90017,Housing Kit - C Tong DA,259.0,Collision WSS/Parts,
CAR90018,Trigger Harness Kit - DA Gun S,153.0,Collision Joining/Parts,
CAR90019,Front Rebuild Kit - C Tong SA,409.0,Collision Joining/Parts,
CAR90019288,Trigger-Micro Switch CR35,42.0,Collision Joining/Accessories,
CAR90020,Rear Rebuild Kit - C Tong SA,423.0,Collision Joining/Consumables,
CAR90021,Housing Kit - C Tong SA,1032.0,Collision Joining/Parts,
CAR90022,Center Connection Kit - A Tong,568.0,Collision Joining/Parts,
CAR90023,Bracket Kit - A Tong,638.0,Collision Joining/Parts,
CAR90024,Current Strap Kit - A Tong,627.0,Collision Joining/Parts,
CAR90025,Bearing Kit - A Tong,462.0,Collision Joining/Parts,
CAR90027,Handle Kit - C Tong HP,208.0,Collision Joining/Parts,
CAR90028,Seal Kit - C Tong HP,650.0,Collision Joining/Parts,
CAR90029,Screw Kit - C Tong HP,335.0,Collision Joining/Parts,
CAR90030,Front Rebuild Kit - C Tong HP,325.0,Collision Joining/Parts,
CAR90031,Rear Rebuild Kit - C Tong HP,875.0,Collision WSS/Accessories,
CAR90032,Housing Kit - C Tong HP,886.0,Collision WSS/Accessories,
CAR90035,Air Dsitribution - C Tong HP,176.0,Collision Joining/Parts,
CAR90036,Screw Kit C-Tong SA,132.0,Collision Joining/Parts,
CAR90046,64 Bit Blue Tooth USB Dongle,181.0,Collision Measuring/Parts,
CAR90057,Ford F150 EVO Pkg E391 and E3,27184.0,Collision Straightening/Access,
CAR90063,Wire MIG Alum ER554 1.2mm 5lb,247.0,Collision Joining/Accessories,
CAR90303-KIT,Dry HEPA Vac Port Air Motor C,3827.0,Collision Joining/Accessories,
CAR90573KITT,CMI300 Trio Pulse Boost Welder,15646.0,Collision Joining/MigMag,
CAR90573T-PK-F,CMI300 TRIO PULSE MIG/MAG PACK,15837.0,Collision Joining/MigMag,
CAR90573TRIOPK,CMI300 TRIO PULSE MIG/MAG PKG,15853.0,Collision Joining/MigMag,
CAR90574D-PK-F,CMI300 DUO PULSE MIG/MAG PACK,13039.0,Collision Joining/MigMag,
CAR90574DUOPK,CMI300 DUO PULSE MIG/MAG PKG,13048.0,Collision Joining/MigMag,
CAR90574KITT,CMI300 Duo Pulse Boost Welder,12860.0,Collision Joining/MigMag,
CAR90620-KIT,ALUMINUM BASIC KIT CR200,11527.0,Collision Joining/Aluminium Re,
CAR90645-KIT,PRESSURE GUAGE KIT,528.0,Collision Straightening/Access,
CAR90691MBUSA,MBUSA SECTION WALL WSS,8973.0,Collision WSS/Packaging & Stor,
CAR90692MBUSA,MBUSA TOOLBOARD SET WSS,3479.0,Collision WSS/Packaging & Stor,
CAR90716,HOLDER FOR HANDLE RIGHT,42.0,Collision Joining/Parts,
CAR90717,STEEL HANDLE,90.0,Collision Joining/Parts,
CAR90718,HOLDER FOR HANDLE LEFT,42.0,Collision Joining/Parts,
CAR90720,SIDE DOOR - LEFT,230.0,Collision Joining/Parts,
CAR90721,FRONT DISPLAY CMI300,1161.0,Collision Joining/Parts,
CAR90722,DSPC-PCB,1704.0,Collision Joining/Parts,
CAR90723,FEED WHEEL AXEL PIN,134.0,Collision Joining/Parts,
CAR90724-KIT,"DRY VAC PORT. HOSE, SANDER KIT",3143.0,Collision Joining/Accessories,
CAR90731,FAN ASSEMBLY W HARNESS CMI161,355.0,Collision Joining/Parts,
CAR90733,KNOB 273i,29.0,Collision Joining/Parts,
CAR90734,FLOWMETER REGULATOR W GAS HOSE,499.0,Collision Joining/Accessories,
CAR90735KIT,CLAMP KIT,4936.0,Collision Straightening/Access,
CAR90736,EAGLE-ARC 980X .030 X11 LBS SP,430.0,Collision Joining/Accessories,
CAR90737,SILICON BRONZE .30 x 10LBS SP,248.0,Collision Joining/Accessories,
CAR90738,ER70S-6 0.30 X 11 LBS SPOOL,40.0,Collision Joining/Accessories,
CAR90739,ER70S-6 0.23 X 11 LBS SPOOL,50.0,Collision Joining/Accessories,
CAR90774,XPRESS 800-FULL SET,18869.0,Collision Joining/Accessories,
CAR90797,HOSE COVER PLATE,31.61,Collision Straightening/Access,
CAR909,Electric Winch - SA 12000 AC,1776.0,Collision Joining/Parts,
CAR930,DOUBLE GRAB HOOK,110.0,Collision Straightening/Access,
CAR931,"3/8""X8' CHAIN W/1 GR",233.0,Collision Straightening/Access,
CAR934,"3/8""x12' Chain w/1 Hook",275.0,Collision Straightening/Access,
CAR9900100,Selson Pipe - White,492.0,Collision Straightening/Parts,
CAR99186,Rubber Handle,13.0,Collision Measuring/Accessori,
CARN80196248,ML240 TORCH,800.0,Collision Joining/Parts,
CARNA34640KT,B83 BR5500 FRAME AND TILT LIFT,26088.0,Collision Straightening/BenchR,
CARNA35786,WSB900 WALL SECTION 900,900.0,Collision WSS/Packaging & Stor,
CARNA35820,WSACOL COL SIGN 2 X C CLIP,923.0,Collision WSS/Packaging & Stor,
CARNA4399701,SUPPORT ARM KIT,868.0,Collision Joining/Accessories,
CARNA-48085,Hose Package Duo N4,1927.0,Collision Joining/Accessories,
CARNA-49574,Blind Riveting Tool BNW25kN,3815.0,Collision Joining/Accessories,
CARNA-87145,Selson Olive,9.0,Collision Straightening/Parts,
CARNA-87146,Selson Nut,12.0,Collision Straightening/Parts,
CARNA90001,ASSEMBLD CONNECTR PWR UNIT KIT,271.0,Collision Straightening/Access,
CARNA-90068,T10 Silhouette,88.0,Collision Straightening/Access,
CARNA-90069,T11 Silhouette,75.0,Collision Straightening/Access,
CARNA-90070,MIG WELDER CART-161i,491.0,Collision Joining/Parts,
CARNA-90134,Backring 035 x 029.8 x 3,10.0,Collision Joining/Parts,
CARNA-90136,O-Ring 30 x 3 - 70 Shore,5.0,Collision Joining/Parts,
CARNA-90137,O-Ring 24 x 2,5.0,Collision Joining/Parts,
CARNA-90139,O-Ring 14 x 2 - 70 Shore,5.0,Collision Joining/Parts,
CARNA-90140,O-Ring 21x2-70 Shore,5.0,Collision Joining/Parts,
CARNA-90142,Back Ring 038.2 x 035 x 2,10.0,Collision Joining/Parts,
CARNA-90144,Backring 014 x 017.4 x 2,12.0,Collision Joining/Parts,
CARNA-90149,Pulling Head Rod,111.0,Collision Joining/Accessories,
CARNA-90162,Weld Conductor Lug-Male-Cable-,40.0,Collision Joining/Parts,
CARNA-90163,Weld Conductor Socket-Female-B,31.0,Collision Joining/Parts,
CARNA-90201,Kit Sample,97.0,Collision Straightening/Parts,
CARNA-90207,Sutton T604 Transformer UL/CSA,361.0,Collision Straightening/Access,
CARNA-90209,Pressure Spring,19.0,Collision Joining/Accessories,
CARNA-90210,Cylinder Barrel P35,179.0,Collision Joining/Accessories,
CARNA-90211,O-Ring 08x2-70 Shore,4.0,Collision Joining/Accessories,
CARNA-90212,Screw in Connection G1/8-06,14.0,Collision Joining/Accessories,
CARNA-90213,O-Ring 2.3x2.4-70 Shore,4.0,Collision Joining/Accessories,
CARNA-90214,Back Ring 6.8x2.5x2.5,10.0,Collision Joining/Accessories,
CARNA-90216,CLAMPING JAWS,1245.0,Collision Straightening/Access,
CARNA-90217,O-Ring 28x3-70 Shore,4.0,Collision Joining/Parts,
CARNA-90218,O-Ring 13x2-70 Shore,4.0,Collision Joining/Parts,
CARNA-90220,O-Ring 85x2,5.0,Collision Joining/Parts,
CARNA-90222,O-Ring 16x3-70 Shore,4.0,Collision Joining/Parts,
CARNA-90223,Spring,97.0,Collision Joining/Parts,
CARNA-90230,O-Ring 9x3-90 Shore,6.0,Collision Joining/Parts,
CARNA-90243,2 Bag Air Jack - 2 Ton,1016.0,Collision Straightening/Access,
CARNA90244,3 BAG AIR JACK 2 TON,1349.0,Collision Straightening/Access,
CARNA-90247,Pulling Stud 4 x 16mm P4-A- FE,25.0,Collision Joining/Accessories,
CARNA-90251,3 Bag Air Jack - 3 Ton,1536.0,Collision Straightening/Access,
CARNA-90259,O-Ring 9x2-70 Shore,14.0,Collision Joining/Consumables,
CARNA-90264,Side Panel-Right-Gray-VAS2001C,469.0,Collision Joining/Accessories,
CARNA90303,DRY PNEUMATIC HEPA VACUUM PKG,3583.0,Collision Joining/Accessories,
CARNA90304,20FT HOSE COMP AIR AUTO START,398.0,Collision Joining/Accessories,
CARNA-90305,Clean up Hose 20' (No Airline),300.0,Collision Joining/Accessories,
CARNA90312,6IN DIA ORBITAL VACUUM SANDER,470.0,Collision Joining/Accessories,
CARNA-90318,Vacuum Hand Sander Kit,450.0,Collision Joining/Accessories,
CARNA-90332,AA 4 Pack Lithium Batteries,48.0,Collision WSS/Accessories,
CARNA-90456,Screw for Selson 87116,6.0,Collision Joining/Parts,
CARNA-90464,MIG Torch - ML161 - 360 3M X-C,478.0,Collision Joining/Parts,
CARNA-90465,Trigger Switch (ML240 torch),40.0,Collision Joining/Parts,
CARNA-90468,Housing Compact Cylinder,337.0,Collision Joining/Accessories,
CARNA-90470,Spring Loaded Insert,12.0,Collision Joining/Accessories,
CARNA-90484,Wire Feed Nozzle-Orig CMI Weld,27.0,Collision Joining/Parts,
CARNA-90485,Locking Key - Wire Feed- Orig,14.0,Collision Joining/Parts,
CARNA-90486,Wire Liner 04 x 02.0 x 50mm-or,14.0,Collision Joining/Parts,
CARNA-90490,Expander Sealing Plus,13.0,Collision Joining/Parts,
CARNA-90497,Heat Gun,239.0,Collision Joining/Accessories,
CARNA-90498,Temp Gun,185.0,Collision Joining/Accessories,
CARNA-90499,Cooling Gel,117.0,Collision Joining/Accessories,
CARNA-90501,Standard KIT I (Starter Kit) J,23772.0,Collision Joining/Accessories,
CARNA-90503,Thumb Screw,41.0,Collision Joining/Parts,
CARNA-90506,Wall Mount,172.0,Collision Joining/Accessories,
CARNA-90507,Pressue Regulator,1073.0,Collision Joining/Accessories,
CARNA-90509,INFOCASE UNIVERSAL BLACK CASE,266.0,Collision Measuring/Parts,
CARNA-90512,Rivet head 0 2.6 - 3.0 mm,144.0,Collision Joining/Accessories,
CARNA-90513,Rivet head 0 3.1 - 3.5 mm,146.0,Collision Joining/Accessories,
CARNA-90514,Rivet head 0 3.6 - 4.4 mm lase,146.0,Collision Joining/Accessories,
CARNA-90515,Centering Aid,82.0,Collision Joining/Accessories,
CARNA-90517,Blind Riveting Tool,4903.0,Collision Joining/Accessories,
CARNA-90518,"Sealing Ring for Thread G1/4""",5.0,Collision Joining/Parts,
CARNA-90519,Straight Bulkhead Connector,41.0,Collision Joining/Parts,
CARNA-90520,Test Badge,6.0,Collision Joining/Parts,
CARNA-90522,Attention Pollution,5.0,Collision Joining/Parts,
CARNA-90523,View Manual Instruction,5.0,Collision Joining/Parts,
CARNA-90524,"Usit-Ring G1/4""",13.0,Collision Joining/Parts,
CARNA-90525,Pneumatic Hose - Black 06,18.0,Collision Joining/Parts,
CARNA-90526,"Sealing Ring for Thread G1/8""",6.0,Collision Joining/Parts,
CARNA-90527,"Disk PVC for 1/4"" Connection",5.0,Collision Joining/Parts,
CARNA-90528,Diaphragm,14.0,Collision Joining/Parts,
CARNA-90529,Assembly Pump Lobe,219.0,Collision Joining/Parts,
CARNA-90530,O-Ring 85x3-70 Shore,6.0,Collision Joining/Parts,
CARNA-90531,Thrust Ring,51.0,Collision Joining/Parts,
CARNA-90532,O-Ring 74x3-70 Shore,6.0,Collision Joining/Parts,
CARNA-90533,O-Ring DIN 3771 011x 200 NBR,5.0,Collision Joining/Parts,
CARNA-90534,Back-Ring 116x15x15,10.0,Collision Joining/Parts,
CARNA-90535,O-Ring 11 x 15,5.0,Collision Joining/Parts,
CARNA-90536,O-Ring 17x2,6.0,Collision Joining/Parts,
CARNA-90537,Valve Seat,18.0,Collision Joining/Parts,
CARNA-90538,O-Ring 15x2-70 Shore,5.0,Collision Joining/Parts,
CARNA-90539,Valve Seat,18.0,Collision Joining/Parts,
CARNA-90540,O-Ring 11x2-80Shore,6.0,Collision Joining/Parts,
CARNA-90541,Back-Ring 14x9x15,12.0,Collision Joining/Parts,
CARNA-90542,O-Ring 10x15-70 Shore,5.0,Collision Joining/Parts,
CARNA-90543,Rod Seal S35-P 9x14x263,45.0,Collision Joining/Parts,
CARNA-90544,Compression Spring,5.0,Collision Joining/Parts,
CARNA-90545,Compression Spring,5.0,Collision Joining/Parts,
CARNA-90546,Back-Ring d87x D92x15,25.0,Collision Joining/Parts,
CARNA-90547,O-Ring 84x3.5-70 Shore,9.0,Collision Joining/Parts,
CARNA-90548,Adapter-1000 bar,25.0,Collision Joining/Parts,
CARNA-90549,O-Ring 3292x35 50Shore,12.0,Collision Joining/Parts,
CARNA-90550,Usit-Ring M12,10.0,Collision Joining/Parts,
CARNA-90551,Rotor Seal,60.0,Collision Joining/Parts,
CARNA-90552,Guide Ring,50.0,Collision Joining/Parts,
CARNA-90554,Rod Seal,123.0,Collision Joining/Parts,
CARNA-90555,Scraper,69.0,Collision Joining/Parts,
CARNA-90556,O-Ring 10x2-70 Shore,6.0,Collision Joining/Parts,
CARNA-90557,KNOB 015 MM POS D WITH CAP,25.0,Collision Joining/Parts,
CARNA-90562,CURRENT SENSOR 400A,802.0,Collision Joining/Accessories,
CARNA-90565,Man 5MM : Mandrel,125.0,Collision Joining/Consumables,
CARNA-90566,Man 6MM : Mandrel,125.0,Collision Joining/Consumables,
CARNA-90569,O-Ring,27.0,Collision Joining/Accessories,
CARNA-90571,Rivet Kit JLR XT2,1873.0,Collision Joining/Accessories,
CARNA-90572,Small Spacer,195.0,Collision Joining/Accessories,
CARNA90573,CMI300 TRIO PULSE BOOST WELDER,12485.0,Collision Joining/MigMag,
CARNA90574,CMI300 DUO PULSE BOOST WELDER,10703.0,Collision Joining/MigMag,
CARNA90576,CTR9 KIT 208V W/4 ARMS LOGR,36047.0,Collision Joining/Spot Welding,
CARNA90577,CTR9 KIT 460V W/4 ARMS LOGR,36047.0,Collision Joining/Spot Welding,
CARNA-90578,IGC KIT (INTELLIGENT GAS CNTL),3232.0,Collision Joining/Parts,
CARNA-90579,TRAY AUTOMIG 300 PULSE,173.0,Collision Joining/Accessories,
CARNA-90582,ML240 Twist 4m 0.6mm FE (white,802.0,Collision Joining/Accessories,
CARNA-90583,ML240 Twist 4m 1.0mm FE (blue),802.0,Collision Joining/Accessories,
CARNA-90584,ML240 Twist 4m 1.2mm Teflon-FE,802.0,Collision Joining/Accessories,
CARNA-90585,ML240 Twist 3m 0.6mm FE (white,725.0,Collision Joining/Accessories,
CARNA-90586,ML240 Twist 3m 0.8mm FE (blue),725.0,Collision Joining/Accessories,
CARNA-90587,ML240 Twist 3m 1.2mm Teflon-FE,725.0,Collision Joining/Accessories,
CARNA-90588,ADAPTER FOR 5KG WIRE ROLL,19.0,Collision Joining/Accessories,
CARNA-90590,KIT FOR TORCH HOLDER RIGHT,53.0,Collision Joining/Accessories,
CARNA-90591,TORCH HOLDER KIT DUO-TRIO GREY,314.0,Collision Joining/Accessories,
CARNA-90592,TORCH COLOUR FLEX BAND KIT,45.0,Collision Joining/Accessories,
CARNA-90600,Measuring Cabinet Cover,358.0,Collision Measuring/Accessori,
CARNA-90605,Rubber Lift Pad (set of 4),379.0,Collision Joining/Accessories,
CARNA-90607,Battery Management Snaphat Bat,54.0,Collision Measuring/Accessori,
CARNA-90613,Locking pin for the rivet clam,117.0,Collision Joining/Accessories,
CARNA-90614,Gas Diffusor ? ML300/360 WHITE,9.0,Collision Joining/Accessories,
CARNA-90615,Tip Adapter ? ML300  CUCRZR 25,21.0,Collision Joining/Accessories,
CARNA-90616,CMI161 Black Plastic Cover,264.0,Collision Joining/Accessories,
CARNA-90617,Fuse Holder,16.0,Collision Joining/Accessories,
CARNA-90622,Push-in Fitting,29.0,Collision Joining/Accessories,
CARNA-90629,Compact Booster Shaft Complete,339.0,Collision Joining/Accessories,
CARNA90640,Complete Computer Package COT,2246.0,Collision Measuring/Parts,NO DISCOUNTS ALLOWED
CARNA-90643,Tee Adapter for Foot Pump,146.0,Collision Straightening/Access,
CARNA-90644,Fitting 45 degree elbow,76.0,Collision Straightening/Access,
CARNA-90646,Pressure Gauge,309.0,Collision Straightening/Access,
CARNA-90648,Brake hub with lock MK2 (vali,87.0,Collision Joining/Accessories,
CARNA-90649,PCB Boost Module (CMI300 Trio,4162.0,Collision Joining/Parts,
CARNA-90650,spacer bolt (nb240 XT2 arm 480,247.0,Collision Joining/Accessories,
CARNA-90653,Membrane,16.0,Collision Joining/Accessories,
CARNA-90655,POINT X P2P,10169.0,Collision Measuring/PointX,
CARNA-90660,Grounding Wire and Plug 30ft,480.0,Collision Joining/Accessories,
CARNA-90665,Valve Assembly,462.0,Collision Straightening/Parts,
CARNA-90676,CMI 221 Twin Switch,647.0,Collision Joining/Parts,
CARNA-90688,FRONT DISPLAY TRIM-CM1300,51.0,Collision Joining/Parts,
CARNA-90689,CORNER TRIM KIT-CMI300,48.0,Collision Joining/Parts,
CARSPX360147,Swivel Fitting,247.0,Collision Straightening/Access,
CARSPX501120,CYLINDER 5 TON W 9-1/4 STROKE,1001.0,Collision Straightening/Parts,
CARWC-AL-1,"2.4MMX 3 ""X 5"" Alum 5052-H32",239.0,Collision Joining/Accessories,
CARWC-AL-2,"1mm x 3"" x 5"" Alum 6061-T6",239.0,Collision Joining/Accessories,
CARWC-FE-2,"18ga. Cold Rolled 3""x5"" 45 lb",308.0,Collision Joining/Parts,
CARWC-ZN-1,18 ga. Electro Galv 60/60 45lb,545.0,Collision Joining/Accessories,
CARWC-ZN-3,"16 ga Galv A60 x 3"" x 5"" 42lb",360.0,Collision Joining/Accessories,
CARWC-ZN-4,"22 ga. Galv A60x3""x5"" 42lb/box",450.0,Collision Joining/Accessories,
CARWC-ZN-5,16 ga. Galvannealed A60x2.5x3,519.0,Collision Joining/Consumables,
CARWC-ZN-6,22 ga Galvannealed A60x2.5x3 4,630.0,Collision Joining/Consumables,
CARWEM0781-2710,REGULATOR W/ FLOW GAUGE AR/CO2,283.0,Collision Joining/Accessories,
